url,manufacturer,car_name,body_style,production_start,production_end,length,width,width_incl_mirrors,height,wheelbase,ground_clearance,cargo_volume_eu,cargo_volume_us,cargo_volume_max_eu,cargo_volume_max_us,weight,segment,price_eu,price_us
https://www.carsized.com/en/cars/bmw-x6-2023-5-door-coupe-suv/,BMW,X6,5-door Coupé SUV,2023,,496.0,200.4,221.2,170.0,297.5,21.6,580.0,,1530.0,,2295.0,Premium,97500.0,73900.0
https://www.carsized.com/en/cars/bmw-x7-2018-suv/,BMW,X7,SUV,2018,2022.0,515.1,200.0,221.8,180.5,310.5,22.1,750.0,,2120.0,,2445.0,Premium,84300.0,73900.0
https://www.carsized.com/en/cars/bmw-x7-2022-suv/,BMW,X7,SUV,2022,,518.1,200.0,221.8,183.5,310.5,22.1,750.0,,2120.0,,2490.0,Premium,102000.0,77850.0
https://www.carsized.com/en/cars/bmw-xm-2022-suv/,BMW,XM,SUV,2022,,511.0,200.5,221.8,175.5,310.5,22.0,527.0,,1820.0,,2785.0,Premium,178000.0,159000.0
https://www.carsized.com/en/cars/bmw-z1-1989-roadster/,BMW,Z1,Roadster,1989,1991.0,392.1,169.0,,127.7,244.7,,260.0,,,,,Premium,,
https://www.carsized.com/en/cars/bmw-z3-1995-roadster/,BMW,Z3,Roadster,1995,1999.0,402.5,169.2,,128.8,244.6,11.7,165.0,,,,1235.0,Premium,22343.0,
https://www.carsized.com/en/cars/bmw-z3-1999-roadster/,BMW,Z3,Roadster,1999,2002.0,405.0,174.0,,129.3,244.6,,165.0,,,,1295.0,Premium,24542.0,
https://www.carsized.com/en/cars/bmw-z4-2002-roadster/,BMW,Z4,Roadster,2002,2006.0,409.1,178.1,190.4,129.9,249.5,10.9,260.0,,,,1295.0,Premium,28900.0,
https://www.carsized.com/en/cars/bmw-z4-2009-roadster/,BMW,Z4,Roadster,2009,2016.0,423.9,179.0,195.1,129.1,249.6,13.0,310.0,,,,1480.0,Premium,36400.0,
https://www.carsized.com/en/cars/bmw-z4-2018-roadster/,BMW,Z4,Roadster,2018,2022.0,432.4,186.4,202.4,130.4,247.0,11.7,281.0,,,,1480.0,Premium,42000.0,
https://www.carsized.com/en/cars/bugatti-chiron-2016-coupe/,Bugatti,Chiron,Coupé,2016,2022.0,454.4,203.8,203.8,121.2,271.1,12.5,56.0,,,,2070.0,Luxury,2856000.0,
https://www.carsized.com/en/cars/bugatti-eb-110-coupe/,Bugatti,EB 110,Coupé,1991,1995.0,440.0,196.0,,112.5,255.0,12.7,70.0,,,,1618.0,--,,
https://www.carsized.com/en/cars/buick-electra-1965-cabriolet/,Buick,Electra 225,Cabriolet,1965,1968.0,569.2,203.2,,142.2,320.0,,,,,,2040.0,Premium,,4350.0
https://www.carsized.com/en/cars/buick-electra-1977-sedan/,Buick,Electra Limited,Sedan,1977,1979.0,564.1,196.1,,141.5,302.0,,578.0,,,,1800.0,Premium,,7200.0
https://www.carsized.com/en/cars/buick-enclave-2017-suv/,Buick,Enclave,SUV,2017,2022.0,518.9,200.2,226.8,177.5,307.1,19.6,,,,,1977.0,Premium,,39995.0
https://www.carsized.com/en/cars/buick-enclave-2022-suv/,Buick,Enclave,SUV,2022,,520.2,199.9,226.8,177.5,307.1,19.1,,,,,1977.0,Premium,,42800.0
https://www.carsized.com/en/cars/buick-encore-2017-suv/,Buick,Encore,SUV,2017,2022.0,427.7,177.5,203.8,165.9,255.5,15.7,,,,,1468.0,Premium,,22990.0
https://www.carsized.com/en/cars/buick-encore-gx-2019-suv/,Buick,Encore GX,SUV,2019,2023.0,435.4,181.4,,162.9,259.6,19.1,,,,,1372.0,Premium,,24100.0
https://www.carsized.com/en/cars/buick-envision-2020-suv/,Buick,Envision,SUV,2020,2023.0,463.6,188.2,,164.1,277.9,17.0,,,,,1675.0,Premium,,31800.0
https://www.carsized.com/en/cars/buick-envision-2024-suv/,Buick,Envision,SUV,2024,,464.1,188.2,,164.1,276.9,19.0,,,,,1787.0,Premium,,35900.0
https://www.carsized.com/en/cars/buick-envista-2022-suv/,Buick,Envista,SUV,2022,,463.8,181.6,,155.4,269.2,19.3,,,,,1423.0,Premium,,22400.0
https://www.carsized.com/en/cars/buick-lacrosse-2004-sedan/,Buick,LaCrosse,Sedan,2004,2008.0,503.2,185.4,,145.8,280.7,,,,,,1585.0,Premium,,22835.0
https://www.carsized.com/en/cars/buick-lacrosse-2017-sedan/,Buick,LaCrosse,Sedan,2017,2019.0,501.7,186.7,,146.1,290.6,,,,,,1583.0,Premium,,32065.0
https://www.carsized.com/en/cars/buick-park-avenue-1996-sedan/,Buick,Park Avenue,Sedan,1996,2005.0,525.3,189.7,,145.8,289.1,,,,,,1759.0,Premium,,34995.0
https://www.carsized.com/en/cars/buick-riviera-1979-coupe/,Buick,Riviera,Coupé,1979,1985.0,524.8,184.7,,137.9,289.6,16.0,481.0,,,,,Premium,,
https://www.carsized.com/en/cars/buick-skylark-1961-cabriolet/,Buick,Skylark,Cabriolet,1961,1963.0,487.9,178.3,,137.7,284.5,,,,,,,Premium,,
https://www.carsized.com/en/cars/buick-special-1939-sedan/,Buick,Special Series 40,Sedan,1939,1940.0,515.8,183.4,,172.4,304.8,19.2,,,,,1735.0,Premium,,996.0
https://www.carsized.com/en/cars/byd-atto-2-2024-suv/,BYD,Atto 2,SUV,2024,,431.0,183.0,206.0,167.5,262.0,16.5,400.0,,1340.0,,1570.0,Standard,31990.0,
https://www.carsized.com/en/cars/byd-atto-3-2022-suv/,BYD,Atto 3,SUV,2022,,445.5,187.5,205.0,161.5,272.0,17.5,440.0,,1338.0,,1825.0,Standard,42245.0,
https://www.carsized.com/en/cars/byd-dolphin-2021-5-door-hatchback/,BYD,Dolphin,5-door Hatchback,2021,,429.0,177.0,201.2,157.0,270.0,,345.0,,1310.0,,1658.0,Standard,32990.0,
https://www.carsized.com/en/cars/byd-dolphin-surf-2023-5-door-hatchback/,BYD,Dolphin Surf,5-door Hatchback,2023,,399.0,172.0,197.0,159.0,250.0,15.1,308.0,,1037.0,,1294.0,Standard,22990.0,
https://www.carsized.com/en/cars/byd-etp3-2023-panel-van/,BYD,ETP3,Panel van,2023,,446.0,172.0,,187.5,272.5,,,,3500.0,,1640.0,Standard,36890.0,
https://www.carsized.com/en/cars/byd-han-2020-sedan/,BYD,Han,Sedan,2020,,499.5,191.0,213.4,149.5,292.0,13.0,410.0,,,,2250.0,Premium,69020.0,
https://www.carsized.com/en/cars/byd-seal-2022-sedan/,BYD,Seal,Sedan,2022,,480.0,187.5,215.0,146.0,292.0,13.0,400.0,,,,2055.0,Premium,44990.0,
https://www.carsized.com/en/cars/byd-seal-6-2024-estate/,BYD,Seal 6 DM-i Touring,Estate,2024,,484.0,187.5,210.2,150.5,279.0,,500.0,,1535.0,,1710.0,Premium,42990.0,
https://www.carsized.com/en/cars/byd-seal-u-2023-suv/,BYD,Seal U,SUV,2023,,478.5,189.0,208.5,166.8,276.5,,552.0,,1440.0,,2020.0,Standard,41990.0,
https://www.carsized.com/en/cars/byd-sealion-7-2024-suv/,BYD,Sealion 7,SUV,2024,,483.0,192.5,218.9,162.0,293.0,15.7,520.0,,1789.0,,2225.0,Standard,47990.0,
https://www.carsized.com/en/cars/byd-song-plus-2023-suv/,BYD,Song Plus,SUV,2023,,478.5,189.0,208.5,166.8,276.5,,552.0,,1440.0,,2020.0,Standard,,
https://www.carsized.com/en/cars/byd-tang-2018-suv/,BYD,Tang,SUV,2018,,487.0,195.0,218.0,172.5,282.0,15.0,235.0,,1655.0,,2489.0,Standard,71400.0,
https://www.carsized.com/en/cars/cadillac-ats-2012-sedan/,Cadillac,ATS,Sedan,2012,2018.0,464.4,180.5,,142.7,277.5,,381.0,,,,,Premium,,
https://www.carsized.com/en/cars/cadillac-bls-2005-sedan/,Cadillac,BLS,Sedan,2005,2010.0,468.0,175.0,,147.0,268.0,,,,,,,--,,
https://www.carsized.com/en/cars/cadillac-ct5-2019-sedan/,Cadillac,CT5,Sedan,2019,2024.0,492.3,188.2,204.0,145.3,294.6,,,,,,1660.0,Premium,,36895.0
https://www.carsized.com/en/cars/cadillac-ct6-2016-sedan/,Cadillac,CT6,Sedan,2016,2020.0,518.4,188.0,,147.2,310.9,,433.0,,,,1879.0,Premium,,
https://www.carsized.com/en/cars/cadillac-cts-2010-coupe/,Cadillac,CTS,Coupé,2010,2014.0,480.8,188.3,,142.2,288.0,,297.0,,,,1930.0,Premium,52600.0,38365.0
https://www.carsized.com/en/cars/cadillac-cts-2013-sedan/,Cadillac,CTS,Sedan,2013,2019.0,496.6,183.4,,143.8,291.0,,388.0,,,,1659.0,Premium,45350.0,45100.0
https://www.carsized.com/en/cars/cadillac-de-ville-1959-sedan-6w/,Cadillac,De Ville 6W,Sedan,1959,1960.0,571.5,203.7,,142.7,330.2,15.2,,,,,2200.0,Premium,,5498.0
https://www.carsized.com/en/cars/cadillac-de-ville-1964-coupe/,Cadillac,De Ville,Coupé,1964,1964.0,567.7,202.4,,142.0,328.9,,,,,,,Premium,,
https://www.carsized.com/en/cars/cadillac-de-ville-1968-cabriolet/,Cadillac,De Ville,Cabriolet,1968,1968.0,570.7,202.9,,138.0,328.9,,,,,,2200.0,Premium,,5736.0
https://www.carsized.com/en/cars/cadillac-de-ville-1997-sedan/,Cadillac,De Ville,Sedan,1997,1999.0,532.6,194.3,,143.3,289.1,15.0,,,,,1838.0,Premium,,38445.0
https://www.carsized.com/en/cars/cadillac-eldorado-1959-cabriolet/,Cadillac,Eldorado,Cabriolet,1959,1960.0,571.5,203.7,,138.2,330.2,,,,,,,--,,
https://www.carsized.com/en/cars/cadillac-eldorado-1976-cabriolet/,Cadillac,Eldorado,Cabriolet,1976,1978.0,569.0,202.7,,137.7,320.8,,385.0,,,,,Premium,,
https://www.carsized.com/en/cars/cadillac-escalade-2001-suv/,Cadillac,Escalade,SUV,2001,2006.0,505.2,200.4,,194.3,294.6,26.9,462.0,,2962.0,,2527.0,Premium,64950.0,48735.0
https://www.carsized.com/en/cars/cadillac-escalade-2003-suv-lwb/,Cadillac,Escalade ESV,SUV LWB,2003,2006.0,562.4,201.9,,192.3,330.2,27.2,,,,,2662.0,Premium,,56380.0
https://www.carsized.com/en/cars/cadillac-escalade-2006-suv/,Cadillac,Escalade,SUV,2006,2014.0,514.2,200.8,,188.7,294.6,,478.0,,1707.0,,2609.0,Premium,69750.0,
https://www.carsized.com/en/cars/cadillac-escalade-2015-suv/,Cadillac,Escalade,SUV,2015,2020.0,517.9,204.5,,188.0,294.6,,431.0,,2668.0,,2710.0,Premium,101580.0,
https://www.carsized.com/en/cars/cadillac-escalade-2020-suv-lwb/,Cadillac,Escalade ESV,SUV LWB,2020,2024.0,576.6,206.0,,194.1,340.4,25.4,2665.0,,4044.0,,2624.0,Premium,,79195.0
https://www.carsized.com/en/cars/cadillac-escalade-2020-suv/,Cadillac,Escalade,SUV,2020,2024.0,538.2,206.0,,194.8,307.1,25.4,2064.0,,3426.0,,2556.0,Premium,,76195.0
https://www.carsized.com/en/cars/cadillac-escalade-2024-suv-lwb/,Cadillac,Escalade ESV,SUV LWB,2024,,576.6,206.0,,194.1,340.4,25.4,,,,,2714.0,Premium,,90595.0
https://www.carsized.com/en/cars/cadillac-escalade-2024-suv/,Cadillac,Escalade,SUV,2024,,538.2,206.0,,194.8,307.3,25.4,,,,,2634.0,Premium,,87595.0
https://www.carsized.com/en/cars/cadillac-escalade-iq-2024-suv/,Cadillac,Escalade IQ,SUV,2024,,569.7,209.3,239.0,193.3,345.4,17.5,,,,,4082.0,Premium,,127700.0
https://www.carsized.com/en/cars/cadillac-lyriq-2022-suv/,Cadillac,Lyriq,SUV,2022,,499.4,197.6,220.7,163.3,309.9,17.8,793.0,,1722.0,,2521.0,Premium,86000.0,57195.0
https://www.carsized.com/en/cars/cadillac-optiq-2023-suv/,Cadillac,Optiq,SUV,2023,,482.1,191.3,213.4,164.3,294.6,15.2,,,,,2355.0,Premium,,52895.0
https://www.carsized.com/en/cars/cadillac-seville-1991-sedan/,Cadillac,Seville,Sedan,1991,1997.0,517.9,188.7,,138.4,281.9,,408.0,,,,,Premium,,
https://www.carsized.com/en/cars/cadillac-srx-2003-suv/,Cadillac,SRX,SUV,2003,2010.0,495.0,184.0,,172.0,296.0,,238.0,,1968.0,,,Premium,,
https://www.carsized.com/en/cars/cadillac-vistiq-2025-suv/,Cadillac,Vistiq,SUV,2025,,522.2,202.6,220.3,180.4,309.4,18.4,,,,,2869.0,Premium,,78790.0
https://www.carsized.com/en/cars/cadillac-xt4-2018-suv/,Cadillac,XT4,SUV,2018,,459.3,188.1,194.7,161.2,278.0,17.9,637.0,,1385.0,,1764.0,Premium,,
https://www.carsized.com/en/cars/cadillac-xt5-2016-suv/,Cadillac,XT5,SUV,2016,2024.0,481.5,190.3,,167.5,285.7,19.8,850.0,,1784.0,,1808.0,Premium,,39395.0
https://www.carsized.com/en/cars/cadillac-xt6-2019-suv/,Cadillac,XT6,SUV,2019,,504.2,196.3,,177.5,286.3,17.0,,,,,2014.0,Premium,,52695.0
https://www.carsized.com/en/cars/caterham-seven-1973-roadster/,Caterham,Seven,Roadster,1973,1990.0,337.8,157.5,,109.3,223.5,8.0,,,,,540.0,Standard,7813.0,
https://www.carsized.com/en/cars/changan-cs35-plus-2018-suv/,Changan,CS35 Plus,SUV,2018,2021.0,433.5,182.5,,166.0,260.0,18.0,403.0,,950.0,,1350.0,Standard,,
https://www.carsized.com/en/cars/changan-cs85-2019-5-door-coupe-suv/,Changan,CS85,5-door Coupé SUV,2019,,472.0,184.5,,166.5,270.5,,418.0,,,,1635.0,Standard,,
https://www.carsized.com/en/cars/changan-cs95-2018-suv/,Changan,CS95,SUV,2018,2023.0,494.9,193.0,,179.0,281.0,19.0,465.0,,,,2007.0,Standard,,
https://www.carsized.com/en/cars/changan-eado-2023-sedan/,Changan,Eado Plus,Sedan,2023,,477.0,184.0,,144.0,276.5,,520.0,,,,1356.0,Standard,,
https://www.carsized.com/en/cars/chery-tiggo-7-pro-max-2021-suv/,Chery,Tiggo 7 Pro Max,SUV,2021,,451.3,186.2,,169.6,267.0,19.3,626.0,,1672.0,,1437.0,Standard,,
https://www.carsized.com/en/cars/chery-tiggo-8-pro-max-2020-suv/,Chery,Tiggo 8 Pro Max,SUV,2020,2024.0,472.0,186.0,,174.6,271.0,20.3,117.0,,739.0,,1731.0,Standard,,
https://www.carsized.com/en/cars/chevrolet-3100-1947-2-door-pickup/,Chevrolet,300 Thriftmaster,2-door Pick-up,1947,1949.0,499.4,189.1,,192.0,294.6,,,,,,1905.0,Standard,,843.0
https://www.carsized.com/en/cars/chevrolet-avalanche-2006-4-door-pickup/,Chevrolet,Avalanche,4-door Pick-up,2006,2013.0,562.1,200.9,,194.6,330.2,23.1,,,,,2605.0,Standard,,32460.0
https://www.carsized.com/en/cars/chevrolet-aveo-2011-5-door-hatchback/,Chevrolet,Aveo,5-door Hatchback,2011,,403.9,173.5,,151.7,252.5,,290.0,,653.0,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-bel-air-1957-coupe/,Chevrolet,Bel Air,2-door Coupé,1957,1957.0,508.0,187.7,,152.1,292.1,,,,,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-bel-air-1964-sedan/,Chevrolet,Bel Air,Sedan,1964,1970.0,541.3,202.2,,140.7,302.3,,,,,,,--,,
https://www.carsized.com/en/cars/chevrolet-blazer-2023-suv/,Chevrolet,Blazer,SUV,2023,,487.4,194.8,,170.1,286.3,19.1,864.0,,1818.0,,1777.0,Standard,,35100.0
https://www.carsized.com/en/cars/chevrolet-bolt-euv-2021-suv/,Chevrolet,Bolt EUV,SUV,2021,2023.0,430.5,177.0,204.7,161.5,267.5,14.2,,,,,1669.0,Standard,,27800.0
https://www.carsized.com/en/cars/chevrolet-bolt-ev-2016-5-door-hatchback/,Chevrolet,Bolt EV,5-door Hatchback,2016,2019.0,416.6,176.5,203.9,159.5,260.1,13.1,479.0,,1603.0,,1624.0,Standard,,36620.0
https://www.carsized.com/en/cars/chevrolet-bolt-ev-2022-5-door-hatchback/,Chevrolet,Bolt EV,5-door Hatchback,2022,,414.5,176.5,204.0,161.0,260.1,,,,,,1628.0,Standard,,31000.0
https://www.carsized.com/en/cars/chevrolet-camaro-1969-coupe/,Chevrolet,Camaro SS,Coupé,1969,1969.0,472.4,188.0,,129.8,274.3,13.0,241.0,,,,1652.0,Standard,,2727.0
https://www.carsized.com/en/cars/chevrolet-camaro-1980-coupe/,Chevrolet,Camaro,Coupé,1980,1981.0,501.9,189.2,,125.0,274.3,12.4,260.0,,,,1540.0,Standard,,5500.0
https://www.carsized.com/en/cars/chevrolet-camaro-1981-cabriolet/,Chevrolet,Camaro,Cabriolet,1981,1992.0,487.8,184.9,,127.8,256.5,,147.0,,,,1480.0,Standard,,
https://www.carsized.com/en/cars/chevrolet-camaro-2014-coupe/,Chevrolet,Camaro ZL1,Coupé,2014,2015.0,483.7,191.7,207.5,136.0,285.2,,384.0,,,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-camaro-2015-coupe/,Chevrolet,Camaro,Coupé,2015,2018.0,478.3,189.7,207.0,134.9,281.2,10.2,258.0,,,,1539.0,Standard,40400.0,25700.0
https://www.carsized.com/en/cars/chevrolet-camaro-2019-coupe/,Chevrolet,Camaro,Coupé,2019,2024.0,478.3,189.7,207.0,134.9,281.2,10.2,258.0,,,,1520.0,Standard,,25000.0
https://www.carsized.com/en/cars/chevrolet-caprice-1976-estate/,Chevrolet,Caprice,Estate,1976,1990.0,547.9,201.4,,147.8,294.6,,,,,,,--,,
https://www.carsized.com/en/cars/chevrolet-captiva-2006-suv/,Chevrolet,Captiva,SUV,2006,2018.0,467.3,184.9,,172.7,270.7,,477.0,,1577.0,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-captiva-2020-suv/,Chevrolet,Captiva,SUV,2020,,465.5,183.5,183.5,175.0,275.0,17.5,,,1051.0,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-chevelle-1965-cabriolet-ss/,Chevrolet,Chevelle SS,Cabriolet,1965,1965.0,492.5,189.5,,134.4,292.1,,,,,,1477.0,Standard,,2637.0
https://www.carsized.com/en/cars/chevrolet-ck-1990-2-door-pickup-454-ss/,Chevrolet,C/K 454 SS,2-door Pick-up,1990,1993.0,492.8,195.8,,178.8,298.5,,,,,,1686.0,Standard,,18295.0
https://www.carsized.com/en/cars/chevrolet-colorado-2014-pickup-crew-cab-5-1/,Chevrolet,Colorado 5.1 Crew Cab,Pick-up,2014,2022.0,540.3,188.5,,179.3,325.9,21.3,,,,,1987.0,Standard,,29705.0
https://www.carsized.com/en/cars/chevrolet-corvair-1959-sedan/,Chevrolet,Corvair,Sedan,1959,1964.0,457.2,170.2,,130.8,274.3,,442.0,,940.0,,1110.0,Standard,,1984.0
https://www.carsized.com/en/cars/chevrolet-corvette-1958-cabriolet/,Chevrolet,Corvette,Cabriolet,1958,1962.0,450.1,184.9,,129.8,259.1,14.7,,,,,1327.0,Premium,,3591.0
https://www.carsized.com/en/cars/chevrolet-corvette-1962-cabriolet/,Chevrolet,Corvette C2,Cabriolet,1962,1967.0,455.3,176.8,,126.5,248.9,12.7,238.0,,,,1383.0,Premium,,4037.0
https://www.carsized.com/en/cars/chevrolet-corvette-1967-coupe/,Chevrolet,Corvette C3,Coupé,1967,1981.0,470.4,175.8,,121.9,248.9,10.9,238.0,,,,1589.0,Premium,,4663.0
https://www.carsized.com/en/cars/chevrolet-corvette-2004-coupe/,Chevrolet,Corvette C6,Coupé,2004,2013.0,443.5,184.4,210.0,124.6,268.6,,634.0,,,,1536.0,Premium,65290.0,43710.0
https://www.carsized.com/en/cars/chevrolet-corvette-2013-coupe/,Chevrolet,Corvette Z01 C7,Coupé,2013,2019.0,451.4,196.5,,123.9,271.0,8.1,287.0,,,,1496.0,Premium,79500.0,55000.0
https://www.carsized.com/en/cars/chevrolet-corvette-2020-coupe/,Chevrolet,Corvette C8,Coupé,2020,,463.4,193.4,,123.5,272.2,8.1,357.0,,,,1730.0,Premium,99000.0,58900.0
https://www.carsized.com/en/cars/chevrolet-cruze-2012-estate/,Chevrolet,Cruze,Estate,2012,2016.0,468.1,179.7,207.0,147.7,268.5,,500.0,,1478.0,,1340.0,Standard,15990.0,
https://www.carsized.com/en/cars/chevrolet-cruze-2012-sedan/,Chevrolet,Cruze,Sedan,2012,2014.0,460.3,179.7,207.0,147.7,268.5,,469.0,,,,1375.0,Standard,19790.0,16800.0
https://www.carsized.com/en/cars/chevrolet-epica-2006-sedan/,Chevrolet,Epica,Sedan,2006,2010.0,480.5,181.0,205.0,145.0,270.0,,480.0,,,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-equinox-2017-suv/,Chevrolet,Equinox,SUV,2017,2022.0,465.2,184.3,,166.1,272.5,20.4,846.0,,1809.0,,1485.0,Standard,,23580.0
https://www.carsized.com/en/cars/chevrolet-equinox-2024-suv/,Chevrolet,Equinox,SUV,2024,,465.3,190.2,,166.6,273.1,20.8,,,,,1555.0,Standard,,28600.0
https://www.carsized.com/en/cars/chevrolet-equinox-ev-2024-suv/,Chevrolet,Equinox EV,SUV,2024,,486.7,195.3,215.6,164.6,295.4,16.3,,,,,2287.0,Standard,,41900.0
https://www.carsized.com/en/cars/chevrolet-express-2003-panel-van-2500/,Chevrolet,Express 2500,Panel van,2003,,569.2,201.7,,207.3,342.9,,,,,,2666.0,Standard,27555.0,
https://www.carsized.com/en/cars/chevrolet-express-2003-van-2500/,Chevrolet,Express 2500,Van,2003,,569.2,201.7,,207.3,342.9,,,,,,2674.0,Standard,28685.0,
https://www.carsized.com/en/cars/chevrolet-groove-2020-suv/,Chevrolet,Groove,SUV,2020,,422.0,174.0,,161.5,255.0,16.0,320.0,,1210.0,,1635.0,Standard,,
https://www.carsized.com/en/cars/chevrolet-impala-1960-sedan/,Chevrolet,Impala,Sedan,1960,1964.0,534.4,201.7,,139.7,302.3,,538.0,,,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-impala-2005-sedan/,Chevrolet,Impala,Sedan,2005,2011.0,509.0,185.2,,149.1,280.7,,,,,,1666.0,Standard,,20330.0
https://www.carsized.com/en/cars/chevrolet-impala-2013-sedan/,Chevrolet,Impala,Sedan,2013,2020.0,511.3,185.4,214.1,149.6,283.7,18.0,532.0,,,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-malibu-2007-sedan/,Chevrolet,Malibu,Sedan,2007,2011.0,487.2,178.6,,145.0,285.2,,428.0,,,,1549.0,Standard,,19735.0
https://www.carsized.com/en/cars/chevrolet-malibu-2011-sedan/,Chevrolet,Malibu,Sedan,2011,2014.0,486.5,185.5,,146.5,273.7,16.5,545.0,,,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-malibu-2015-sedan/,Chevrolet,Malibu,Sedan,2015,,492.2,185.4,,146.5,283.0,,447.0,,,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-matiz-2005-5-door-hatchback/,Chevrolet,Matiz,5-door Hatchback,2005,2010.0,349.5,149.5,172.5,150.0,234.5,,170.0,,845.0,,,Standard,,
https://www.carsized.com/en/cars/chevrolet-monte-carlo-1983-coupe-ss/,Chevrolet,Monte Carlo SS,Coupé,1983,1987.0,509.0,182.4,,139.7,274.6,14.2,,,,,1480.0,Premium,,11100.0
https://www.carsized.com/en/cars/chevrolet-orlando-2010-minivan/,Chevrolet,Orlando,Minivan,2010,2014.0,465.2,183.6,216.5,162.5,276.0,12.3,101.0,,1594.0,,1539.0,Standard,19990.0,
https://www.carsized.com/en/cars/chevrolet-silverado-2003-pickup-2500-hd-crew-cab-sb/,Chevrolet,Silverado 2500 HD Crew Cab SB,Pick-up,2003,2007.0,602.5,202.4,,195.6,388.6,23.1,,,,,2547.0,Standard,,27392.0
https://www.carsized.com/en/cars/chevrolet-silverado-2013-pickup-1500-crew-cab-5-8/,Chevrolet,Silverado 1500 Crew Cab 5.8,Pick-up,2013,2018.0,584.2,203.2,,188.5,364.5,22.1,,,,,2242.0,Standard,,33700.0
https://www.carsized.com/en/cars/chevrolet-silverado-2018-pickup-1500-crew-cab-5-8/,Chevrolet,Silverado 1500 Crew Cab 5.8,Pick-up,2018,,588.5,206.2,,191.7,374.4,20.1,,,,,2133.0,Standard,,34600.0
https://www.carsized.com/en/cars/chevrolet-silverado-2018-pickup-1500-regular-cab-sb/,Chevrolet,Silverado 1500 Regular Cab SB,Pick-up,2018,,535.7,206.0,,192.3,321.3,20.1,,,,,1996.0,Standard,,36300.0
https://www.carsized.com/en/cars/chevrolet-silverado-ev-2023-pickup-crew-cab/,Chevrolet,Silverado EV Crew Cab,Pick-up,2023,,592.1,207.3,238.5,198.1,370.1,27.2,,,,,3992.0,Standard,,72905.0
https://www.carsized.com/en/cars/chevrolet-spark-2009-5-door-hatchback/,Chevrolet,Spark,5-door Hatchback,2009,2012.0,364.0,159.7,191.0,152.2,237.5,13.5,170.0,,994.0,,939.0,Standard,9140.0,
https://www.carsized.com/en/cars/chevrolet-spark-2012-5-door-hatchback/,Chevrolet,Spark,5-door Hatchback,2012,2014.0,359.5,159.7,191.0,152.2,237.5,13.5,170.0,,994.0,,939.0,Standard,8990.0,
https://www.carsized.com/en/cars/chevrolet-spark-2018-5-door-hatchback/,Chevrolet,Spark,5-door Hatchback,2018,2022.0,363.5,159.5,,148.3,238.5,,,,,,1018.0,Standard,13220.0,
https://www.carsized.com/en/cars/chevrolet-suburban-2013-suv/,Chevrolet,Suburban,SUV,2013,2019.0,569.0,204.5,,189.0,330.2,20.1,1102.0,,3429.0,,2516.0,Standard,,49000.0
https://www.carsized.com/en/cars/chevrolet-suburban-2020-suv/,Chevrolet,Suburban,SUV,2020,,573.3,206.0,,192.3,340.6,25.4,,,,,2547.0,Standard,,44198.0
https://www.carsized.com/en/cars/chevrolet-tahoe-1995-suv/,Chevrolet,Tahoe,SUV,1995,2000.0,507.0,195.1,,183.9,298.5,21.8,1894.0,,3347.0,,2400.0,Standard,40800.0,28585.0
https://www.carsized.com/en/cars/chevrolet-tahoe-2000-suv/,Chevrolet,Tahoe,SUV,2000,2006.0,500.1,200.4,,194.3,294.6,21.3,1801.0,,2962.0,,2190.0,Standard,,24941.0
https://www.carsized.com/en/cars/chevrolet-tahoe-2005-suv/,Chevrolet,Tahoe,SUV,2005,2014.0,513.1,200.7,,195.5,294.6,23.1,1708.0,,3084.0,,2388.0,Standard,,33980.0
https://www.carsized.com/en/cars/chevrolet-tahoe-2014-suv/,Chevrolet,Tahoe,SUV,2014,2019.0,518.2,204.5,,189.0,294.6,20.1,433.0,,2682.0,,2408.0,Standard,,46300.0
https://www.carsized.com/en/cars/chevrolet-tahoe-2020-suv/,Chevrolet,Tahoe,SUV,2020,,533.4,205.7,,192.8,307.1,20.3,2055.0,,3480.0,,2519.0,Standard,,43999.0
https://www.carsized.com/en/cars/chevrolet-trailblazer-2020-suv/,Chevrolet,Trailblazer,SUV,2020,2023.0,440.7,180.8,,164.6,263.9,17.8,,,,,1359.0,Standard,,19000.0
https://www.carsized.com/en/cars/chevrolet-traverse-2017-suv/,Chevrolet,Traverse,SUV,2017,2021.0,518.9,199.6,,179.6,307.1,20.3,1637.0,,2781.0,,1979.0,Standard,,29930.0
https://www.carsized.com/en/cars/chevrolet-traverse-2024-suv/,Chevrolet,Traverse,SUV,2024,,519.4,202.2,223.3,177.5,307.3,17.3,,,,,2207.0,Standard,,37600.0
https://www.carsized.com/en/cars/chevrolet-trax-2017-suv/,Chevrolet,Trax,SUV,2017,2022.0,425.7,177.5,203.8,164.6,255.5,15.8,,,,,1417.0,Standard,,21000.0
