url,manufacturer,car_name,body_style_general,body_style,production_start,production_end,production_end_display,car_label,half_decade,decade,length,width,width_incl_mirrors,height,wheelbase,ground_clearance,cargo_volume,cargo_volume_max,weight,segment,price_eu,price_us
https://www.carsized.com/en/cars/ford-f-350-2016-4-door-pickup-crew-cab/,Ford,F-350 Crew Cab,Pick-up,Pick-up,2016,2019.0,2019,Ford F-350 Crew Cab (2016-2019),2015-2019,2010s,635.0,203.2,269.0,206.5,406.4,20.8,,,2848.0,Standard,,37305.0
https://www.carsized.com/en/cars/ford-f150-2008-4-door-pickup-supercab-6.5/,Ford,F-150 SuperCab 6.5,Pick-up,Pick-up,2008,2014.0,2014,Ford F-150 SuperCab 6.5 (2008-2014),2005-2009,2000s,588.5,200.4,,181.6,367.0,20.8,,,2298.0,Standard,,25165.0
https://www.carsized.com/en/cars/ford-f150-2014-4-door-pickup-supercrew-5.5/,Ford,F-150 SuperCrew 5.5,Pick-up,Pick-up,2014,2020.0,2020,Ford F-150 SuperCrew 5.5 (2014-2020),2010-2014,2010s,589.0,202.9,245.9,196.1,368.3,23.9,1495.0,,2200.0,Standard,,32545.0
https://www.carsized.com/en/cars/ford-f150-2017-4-door-pickup-supercrew-5.5-raptor/,Ford,F-150 Raptor,Pick-up,Pick-up,2017,2020.0,2020,Ford F-150 Raptor (2017-2020),2015-2019,2010s,588.5,212.3,243.1,196.1,369.3,23.9,,,2320.0,Standard,,52250.0
https://www.carsized.com/en/cars/ford-f150-lightning-2022-4-door-pickup-supercrew/,Ford,F-50 Lightning SuperCrew,Pick-up,Pick-up,2022,,present,Ford F-50 Lightning SuperCrew (2022-present),2020-2024,2020s,591.1,212.3,243.8,198.9,369.6,21.3,,,2728.0,Standard,,39974.0
https://www.carsized.com/en/cars/ford-fairlane-500-skyliner-1957-cabriolet-continental-kit/,Ford,Fairlane 500 Skyliner Continental-Kit,Cabriolet,Cabriolet,1957,1959.0,1959,Ford Fairlane 500 Skyliner Continental-Kit (1957-1959),1955-1959,1950s,552.9,198.1,,143.5,299.7,,,,,Uncategorized,,
https://www.carsized.com/en/cars/ford-fiesta-2005-5-door-hatchback/,Ford,Fiesta,Hatchback,5-door Hatchback,2005,2008.0,2008,Ford Fiesta (2005-2008),2005-2009,2000s,391.6,168.3,190.5,146.3,248.6,,284.0,947.0,1123.0,Standard,11690.0,
https://www.carsized.com/en/cars/ford-fiesta-2008-5-door-hatchback/,Ford,Fiesta,Hatchback,5-door Hatchback,2008,2012.0,2012,Ford Fiesta (2008-2012),2005-2009,2000s,395.0,172.2,198.0,148.1,248.9,,295.0,979.0,1041.0,Standard,11500.0,
https://www.carsized.com/en/cars/ford-fiesta-2013-3-door-hatchback/,Ford,Fiesta,Hatchback,3-door Hatchback,2013,2017.0,2017,Ford Fiesta (2013-2017),2010-2014,2010s,396.9,172.2,,149.5,248.9,,290.0,974.0,,Standard,,
https://www.carsized.com/en/cars/ford-fiesta-2017-3-door-hatchback/,Ford,Fiesta,Hatchback,3-door Hatchback,2017,,present,Ford Fiesta (2017-present),2015-2019,2010s,404.0,173.5,,147.6,249.3,13.3,292.0,1093.0,,Standard,,
https://www.carsized.com/en/cars/ford-fiesta-2017-5-door-hatchback/,Ford,Fiesta,Hatchback,5-door Hatchback,2017,,present,Ford Fiesta (2017-present),2015-2019,2010s,404.0,173.5,194.1,147.6,249.3,13.3,292.0,1093.0,1152.0,Standard,17950.0,
https://www.carsized.com/en/cars/ford-flex-2013-suv/,Ford,Flex,SUV,SUV,2013,2019.0,2019,Ford Flex (2013-2019),2010-2014,2010s,512.6,192.8,225.6,172.7,299.5,15.0,566.0,2356.0,2028.0,Standard,,30900.0
https://www.carsized.com/en/cars/ford-focus-2001-estate/,Ford,Focus,Estate,Estate,2001,2005.0,2005,Ford Focus (2001-2005),2000-2004,2000s,446.5,170.2,,153.2,261.5,,520.0,1580.0,,Standard,,
https://www.carsized.com/en/cars/ford-focus-2004-sedan/,Ford,Focus,Sedan,Sedan,2004,2008.0,2008,Ford Focus (2004-2008),2000-2004,2000s,448.8,184.0,199.5,149.7,264.0,,526.0,,1272.0,Standard,16900.0,
https://www.carsized.com/en/cars/ford-focus-2007-cabriolet/,Ford,Focus,Cabriolet,Cabriolet,2007,2008.0,2008,Ford Focus (2007-2008),2005-2009,2000s,450.9,183.4,,145.6,264.0,,534.0,,,Standard,,
https://www.carsized.com/en/cars/ford-focus-2008-5-door-hatchback/,Ford,Focus,Hatchback,5-door Hatchback,2008,2011.0,2011,Ford Focus (2008-2011),2005-2009,2000s,433.7,183.9,199.5,149.7,264.0,,396.0,1258.0,1247.0,Standard,16250.0,
https://www.carsized.com/en/cars/ford-focus-2008-estate/,Ford,Focus,Estate,Estate,2008,2011.0,2011,Ford Focus (2008-2011),2005-2009,2000s,449.4,183.9,,150.3,264.0,,503.0,1546.0,,Standard,,
https://www.carsized.com/en/cars/ford-focus-2010-5-door-hatchback/,Ford,Focus,Hatchback,5-door Hatchback,2010,2014.0,2014,Ford Focus (2010-2014),2010-2014,2010s,435.8,182.3,,148.4,265.0,,363.0,1148.0,,Standard,,
https://www.carsized.com/en/cars/ford-focus-2013-5-door-hatchback-rs/,Ford,Focus RS,Hatchback,5-door Hatchback,2013,2018.0,2018,Ford Focus RS (2013-2018),2010-2014,2010s,439.0,182.3,,147.0,264.8,,260.0,1045.0,,Uncategorized,,
https://www.carsized.com/en/cars/ford-focus-2013-estate/,Ford,Focus,Estate,Estate,2013,2018.0,2018,Ford Focus (2013-2018),2010-2014,2010s,456.0,182.3,201.5,149.2,265.0,,490.0,1516.0,1300.0,Standard,17700.0,
https://www.carsized.com/en/cars/ford-focus-2013-sedan/,Ford,Focus,Sedan,Sedan,2013,2018.0,2018,Ford Focus (2013-2018),2010-2014,2010s,453.8,182.3,201.5,146.9,265.0,,475.0,,1284.0,Standard,17360.0,
https://www.carsized.com/en/cars/ford-focus-2018-estate/,Ford,Focus Turnier,Estate,Estate,2018,2022.0,2022,Ford Focus Turnier (2018-2022),2015-2019,2010s,466.8,182.5,197.9,146.9,270.0,13.4,608.0,1653.0,1383.0,Standard,19900.0,
https://www.carsized.com/en/cars/ford-focus-2022-5-door-hatchback/,Ford,Focus,Hatchback,5-door Hatchback,2022,,present,Ford Focus (2022-present),2020-2024,2020s,438.2,182.5,197.9,145.2,270.0,13.5,392.0,1354.0,1330.0,Standard,22350.0,
https://www.carsized.com/en/cars/ford-focus-2022-estate/,Ford,Focus Turnier,Estate,Estate,2022,,present,Ford Focus Turnier (2022-present),2020-2024,2020s,467.2,182.5,197.9,146.9,270.0,13.4,635.0,1653.0,1394.0,Standard,23550.0,
https://www.carsized.com/en/cars/ford-fusion-2005-5-door-hatchback/,Ford,Fusion,Hatchback,5-door Hatchback,2005,2012.0,2012,Ford Fusion (2005-2012),2005-2009,2000s,401.8,172.0,196.0,149.8,248.6,,337.0,1175.0,1156.0,Standard,12900.0,
https://www.carsized.com/en/cars/ford-fusion-2010-sedan/,Ford,Fusion,Sedan,Sedan,2010,2012.0,2012,Ford Fusion (2010-2012),2010-2014,2010s,484.1,183.4,,144.5,272.8,,,,1490.0,Standard,,19695.0
https://www.carsized.com/en/cars/ford-fusion-2012-sedan/,Ford,Fusion,Sedan,Sedan,2012,2017.0,2017,Ford Fusion (2012-2017),2010-2014,2010s,486.9,185.2,212.1,147.6,285.0,,,,1490.0,Standard,,21900.0
https://www.carsized.com/en/cars/ford-galaxy-2000-minivan/,Ford,Galaxy,Minivan,Minivan,2000,2006.0,2006,Ford Galaxy (2000-2006),2000-2004,2000s,464.1,181.0,,175.9,283.5,,810.0,2600.0,1650.0,Standard,24680.0,
https://www.carsized.com/en/cars/ford-galaxy-2010-minivan/,Ford,Galaxy,Minivan,Minivan,2010,2015.0,2015,Ford Galaxy (2010-2015),2010-2014,2010s,482.0,188.4,,176.4,285.0,,435.0,2325.0,1697.0,Standard,25790.0,
https://www.carsized.com/en/cars/ford-galaxy-2015-minivan/,Ford,Galaxy,Minivan,Minivan,2015,,present,Ford Galaxy (2015-present),2015-2019,2010s,484.8,191.6,213.7,174.7,285.0,15.0,200.0,2339.0,1708.0,Standard,33300.0,
https://www.carsized.com/en/cars/ford-granada-1981-sedan-eu/,Ford,Granada EU,Sedan,Sedan,1981,1985.0,1985,Ford Granada EU (1981-1985),1980-1984,1980s,476.7,180.8,,142.3,276.9,,,,1235.0,Standard,10100.0,
https://www.carsized.com/en/cars/ford-ka-2002-cabriolet/,Ford,StreetKa,Cabriolet,Cabriolet,2002,2006.0,2006,Ford StreetKa (2002-2006),2000-2004,2000s,365.0,169.5,183.5,133.5,244.8,,214.0,,1061.0,Standard,17100.0,
https://www.carsized.com/en/cars/ford-ka-2008-3-door-hatchback/,Ford,Ka,Hatchback,3-door Hatchback,2008,2016.0,2016,Ford Ka (2008-2016),2005-2009,2000s,362.0,165.8,189.0,150.6,230.0,,224.0,710.0,1015.0,Standard,9140.0,
https://www.carsized.com/en/cars/ford-ka-2018-5-door-hatchback/,Ford,Ka+,Hatchback,5-door Hatchback,2018,2021.0,2021,Ford Ka+ (2018-2021),2015-2019,2010s,394.1,170.4,191.0,152.4,248.9,,270.0,849.0,1055.0,Standard,9990.0,
https://www.carsized.com/en/cars/ford-kuga-2008-suv/,Ford,Kuga,SUV,SUV,2008,2012.0,2012,Ford Kuga (2008-2012),2005-2009,2000s,444.3,184.2,,171.0,269.0,18.8,410.0,1405.0,1573.0,Standard,26600.0,
https://www.carsized.com/en/cars/ford-kuga-2012-suv/,Ford,Kuga,SUV,SUV,2012,2017.0,2017,Ford Kuga (2012-2017),2010-2014,2010s,452.4,183.8,208.6,170.2,269.0,20.1,481.0,1653.0,1579.0,Standard,23300.0,
https://www.carsized.com/en/cars/ford-kuga-2017-suv/,Ford,Kuga,SUV,SUV,2017,2019.0,2019,Ford Kuga (2017-2019),2015-2019,2010s,452.4,183.8,208.6,168.9,269.0,20.1,456.0,1653.0,1579.0,Standard,23300.0,
https://www.carsized.com/en/cars/ford-kuga-2019-suv/,Ford,Kuga,SUV,SUV,2019,2024.0,2024,Ford Kuga (2019-2024),2015-2019,2010s,461.4,200.0,217.8,166.1,271.0,19.1,435.0,1534.0,1564.0,Standard,26076.0,
https://www.carsized.com/en/cars/ford-kuga-2024-suv/,Ford,Kuga,SUV,SUV,2024,,present,Ford Kuga (2024-present),2020-2024,2020s,461.5,200.0,217.7,167.5,271.1,17.6,412.0,1534.0,1526.0,Standard,39950.0,
https://www.carsized.com/en/cars/ford-maverick-2021-4-door-pickup/,Ford,Maverick,Pick-up,4-door Pick-up,2021,,present,Ford Maverick (2021-present),2020-2024,2020s,507.2,197.9,212.1,174.5,307.6,21.8,,,1667.0,Standard,,20995.0
https://www.carsized.com/en/cars/ford-model-48-1935-coupe-/,Ford,Model 48,Coupé,Coupé,1935,1936.0,1936,Ford Model 48 (1935-1936),1935-1939,1930s,464.2,176.5,,164.2,284.5,,,,,Uncategorized,,
https://www.carsized.com/en/cars/ford-model-a-1929-4-door-phaeton/,Ford,Model A,Cabriolet,4-door Phaeton,1929,1930.0,1930,Ford Model A (1929-1930),1925-1929,1920s,381.7,170.2,,179.7,262.7,,,,995.0,Standard,,440.0
https://www.carsized.com/en/cars/ford-model-t-1908-roadster/,Ford,Model T,Cabriolet,Roadster,1908,1927.0,1927,Ford Model T (1908-1927),1905-1909,1900s,340.4,167.6,,186.0,255.3,,,,,Uncategorized,,
https://www.carsized.com/en/cars/ford-mondeo-2000-estate/,Ford,Mondeo Turnier,Estate,Estate,2000,2003.0,2003,Ford Mondeo Turnier (2000-2003),2000-2004,2000s,480.4,181.2,,148.1,275.4,,540.0,1700.0,,Uncategorized,,
https://www.carsized.com/en/cars/ford-mondeo-2005-fastback/,Ford,Mondeo,Hatchback,Fastback,2005,2007.0,2007,Ford Mondeo (2005-2007),2005-2009,2000s,473.1,181.2,,142.9,275.4,,500.0,1370.0,1378.0,Standard,21825.0,
https://www.carsized.com/en/cars/ford-mondeo-2007-estate/,Ford,Mondeo Turnier,Estate,Estate,2007,2014.0,2014,Ford Mondeo Turnier (2007-2014),2005-2009,2000s,483.7,188.6,,146.0,285.0,,554.0,1745.0,1455.0,Standard,23250.0,
https://www.carsized.com/en/cars/ford-mondeo-2007-fastback/,Ford,Mondeo,Hatchback,Fastback,2007,2010.0,2010,Ford Mondeo (2007-2010),2005-2009,2000s,477.8,188.6,208.0,143.5,285.0,,540.0,1460.0,1435.0,Standard,23800.0,
https://www.carsized.com/en/cars/ford-mondeo-2014-estate/,Ford,Mondeo Turnier,Estate,Estate,2014,2021.0,2021,Ford Mondeo Turnier (2014-2021),2010-2014,2010s,486.7,185.2,212.1,150.1,285.0,12.8,525.0,1630.0,1476.0,Standard,26990.0,
https://www.carsized.com/en/cars/ford-mustang-1964-2-door-fastback/,Ford,Mustang,Hatchback,2-door Fastback,1964,1966.0,1966,Ford Mustang (1964-1966),1960-1964,1960s,461.3,173.2,,129.8,274.3,15.0,244.0,,1189.0,Standard,,2592.0
https://www.carsized.com/en/cars/ford-mustang-1964-coupe/,Ford,Mustang,Coupé,Coupé,1964,1966.0,1966,Ford Mustang (1964-1966),1960-1964,1960s,461.3,173.2,,130.8,274.3,15.0,249.0,,1172.0,Standard,,2368.0
https://www.carsized.com/en/cars/ford-mustang-1971-2-door-fastback/,Ford,Mustang,Hatchback,2-door Fastback,1971,1973.0,1973,Ford Mustang (1971-1973),1970-1974,1970s,476.3,188.2,,128.0,276.9,12.0,235.0,,1439.0,Standard,,2973.0
https://www.carsized.com/en/cars/ford-mustang-1986-3-door-hatchback/,Ford,Mustang,Hatchback,3-door Hatchback,1986,1993.0,1993,Ford Mustang (1986-1993),1985-1989,1980s,456.2,175.5,,132.3,255.3,14.3,,,1262.0,Standard,,11835.0
https://www.carsized.com/en/cars/ford-mustang-1993-cabriolet-cobra/,Ford,Mustang,Cabriolet,Cabriolet Cobra,1993,2004.0,2004,Ford Mustang (1993-2004),1990-1994,1990s,463.6,182.4,,135.1,257.3,,,,,Uncategorized,,
https://www.carsized.com/en/cars/ford-mustang-2004-cabriolet/,Ford,Mustang,Cabriolet,Cabriolet,2004,2009.0,2009,Ford Mustang (2004-2009),2000-2004,2000s,477.0,187.0,,138.0,272.0,,,,,Uncategorized,,
https://www.carsized.com/en/cars/ford-mustang-2009-coupe/,Ford,Mustang,Coupé,Coupé,2009,2014.0,2014,Ford Mustang (2009-2014),2005-2009,2000s,477.8,187.7,,141.2,272.0,,379.0,,1543.0,Standard,,21395.0
https://www.carsized.com/en/cars/ford-mustang-2014-coupe/,Ford,Mustang,Coupé,Coupé,2014,2018.0,2018,Ford Mustang (2014-2018),2010-2014,2010s,478.4,191.6,208.1,138.1,272.0,14.3,408.0,,,Standard,,
https://www.carsized.com/en/cars/ford-mustang-2018-coupe/,Ford,Mustang,Coupé,Coupé,2018,,present,Ford Mustang (2018-present),2015-2019,2010s,478.9,191.6,208.1,140.3,272.0,14.3,408.0,,1737.0,Standard,39000.0,27155.0
https://www.carsized.com/en/cars/ford-mustang-mach-e-2021-suv/,Ford,Mustang Mach-E,SUV,SUV,2021,,present,Ford Mustang Mach-E (2021-present),2020-2024,2020s,471.3,188.1,209.7,162.4,298.4,14.7,402.0,1420.0,2044.0,Standard,62250.0,42895.0
https://www.carsized.com/en/cars/ford-puma-2019-suv-electric/,Ford,Puma Gen-E,SUV,SUV,2024,,present,Ford Puma Gen-E (2024-present),2020-2024,2020s,421.4,180.5,193.0,155.5,258.8,15.7,523.0,1283.0,1563.0,Standard,36900.0,
https://www.carsized.com/en/cars/ford-puma-2019-suv/,Ford,Puma,SUV,SUV,2019,2024.0,2024,Ford Puma (2019-2024),2015-2019,2010s,418.6,180.5,193.0,153.7,258.8,16.6,456.0,1216.0,1280.0,Standard,20800.0,
https://www.carsized.com/en/cars/ford-ranger-2004-2-door-pickup-supercab/,Ford,Ranger SuperCab,Pick-up,2-door Pick-up,2004,2005.0,2005,Ford Ranger SuperCab (2004-2005),2000-2004,2000s,512.3,176.3,,164.6,319.3,,,,1448.0,Standard,,18120.0
https://www.carsized.com/en/cars/ford-ranger-2011-4-door-pickup/,Ford,Ranger,Pick-up,4-door Pick-up,2011,2019.0,2019,Ford Ranger (2011-2019),2010-2014,2010s,528.2,184.9,216.3,180.0,322.0,23.2,,,2092.0,Standard,36640.0,26700.0
https://www.carsized.com/en/cars/ford-ranger-2019-4-door-pickup-raptor/,Ford,Ranger Raptor,Pick-up,4-door Pick-up,2019,2022.0,2022,Ford Ranger Raptor (2019-2022),2015-2019,2010s,536.3,202.8,218.0,187.3,322.0,28.3,,,2585.0,Standard,70014.0,
https://www.carsized.com/en/cars/ford-ranger-2022-4-door-pickup-raptor/,Ford,Ranger Raptor,Pick-up,4-door Pick-up,2022,,present,Ford Ranger Raptor (2022-present),2020-2024,2020s,538.1,196.8,220.8,192.2,327.0,26.6,,,2436.0,Standard,74197.0,
https://www.carsized.com/en/cars/ford-ranger-2022-4-door-pickup/,Ford,Ranger,Pick-up,4-door Pick-up,2022,,present,Ford Ranger (2022-present),2020-2024,2020s,537.0,191.8,220.8,188.4,327.0,23.5,,,2314.0,Standard,43185.0,32670.0
https://www.carsized.com/en/cars/ford-s-max-2006-minivan/,Ford,S-Max,Minivan,Minivan,2006,2010.0,2010,Ford S-Max (2006-2010),2005-2009,2000s,476.8,188.4,,165.8,285.0,,285.0,2000.0,1605.0,Standard,25500.0,
https://www.carsized.com/en/cars/ford-s-max-2010-minivan/,Ford,S-Max,Minivan,Minivan,2010,2015.0,2015,Ford S-Max (2010-2015),2010-2014,2010s,477.2,188.5,,165.8,285.0,,285.0,2000.0,1605.0,Standard,26090.0,
https://www.carsized.com/en/cars/ford-s-max-2015-minivan/,Ford,S-Max,Minivan,Minivan,2015,2019.0,2019,Ford S-Max (2015-2019),2015-2019,2010s,479.6,191.6,213.7,165.5,285.0,14.8,285.0,2020.0,1645.0,Standard,30800.0,
https://www.carsized.com/en/cars/ford-scorpio-1985-sedan/,Ford,Scorpio,Sedan,Sedan,1985,1994.0,1994,Ford Scorpio (1985-1994),1985-1989,1980s,474.4,176.0,,144.0,276.1,,,,,Uncategorized,,
https://www.carsized.com/en/cars/ford-taunus-1968-sedan/,Ford,Taunus,Sedan,Sedan,1968,1971.0,1971,Ford Taunus (1968-1971),1965-1969,1960s,472.1,175.6,,147.8,270.5,,718.0,,1080.0,Standard,,
https://www.carsized.com/en/cars/ford-taurus-2009-sedan/,Ford,Taurus,Sedan,Sedan,2009,2019.0,2019,Ford Taurus (2009-2019),2005-2009,2000s,515.3,193.5,217.7,154.2,287.0,,569.0,,1800.0,Standard,,
https://www.carsized.com/en/cars/ford-thunderbird-1966-cabriolet/,Ford,Thunderbird,Cabriolet,Cabriolet,1966,1966.0,1966,Ford Thunderbird (1966-1966),1965-1969,1960s,521.7,196.3,,133.4,287.5,14.0,173.0,,,Standard,,
https://www.carsized.com/en/cars/ford-tourneo-2018-5-door-van-l2/,Ford,Tourneo Custom L2,Minivan,5-door Van,2018,2023.0,2023,Ford Tourneo Custom L2 (2018-2023),2015-2019,2010s,534.0,198.6,227.2,197.7,330.0,,1900.0,,2361.0,Standard,41662.0,
https://www.carsized.com/en/cars/ford-tourneo-2018-5-door-van/,Ford,Tourneo Custom,Minivan,5-door Van,2018,2023.0,2023,Ford Tourneo Custom (2018-2023),2015-2019,2010s,497.2,198.6,227.2,198.4,293.3,,1150.0,,2318.0,Standard,40710.0,
https://www.carsized.com/en/cars/ford-tourneo-connect-2002-5-door-van/,Ford,Tourneo Connect L,Minivan,5-door Van,2002,2006.0,2006,Ford Tourneo Connect L (2002-2006),2000-2004,2000s,427.8,179.5,,182.4,266.5,,1200.0,,1495.0,Standard,14952.0,
https://www.carsized.com/en/cars/ford-tourneo-connect-2018-5-door-van/,Ford,Tourneo Connect Grand Tourneo Connect,Minivan,5-door Van LWB,2018,2022.0,2022,Ford Tourneo Connect Grand Tourneo Connect (2018-2022),2015-2019,2010s,482.5,183.5,213.7,184.7,306.2,14.4,1529.0,2761.0,1561.0,Standard,24818.0,
https://www.carsized.com/en/cars/ford-tourneo-courier-2014-minivan/,Ford,Tourneo Courier,Minivan,5-door Minivan,2014,2018.0,2018,Ford Tourneo Courier (2014-2018),2010-2014,2010s,415.7,197.6,211.2,172.6,248.9,14.5,,1656.0,1260.0,Standard,15150.0,
https://www.carsized.com/en/cars/ford-tourneo-courier-2023-minivan/,Ford,Tourneo Courier,Minivan,5-door Minivan,2023,,present,Ford Tourneo Courier (2023-present),2020-2024,2020s,433.7,187.6,207.6,181.7,269.2,17.0,570.0,2162.0,1517.0,Standard,25450.0,
https://www.carsized.com/en/cars/ford-transit-courier-2018-panel-van/,Ford,Transit Courier,Minivan,Panel van,2018,2023.0,2023,Ford Transit Courier (2018-2023),2015-2019,2010s,415.7,176.4,211.2,177.0,248.9,17.9,,1900.0,1281.0,Standard,14685.0,
https://www.carsized.com/en/cars/ford-transit-custom-2012-panel-van-l1/,Ford,Transit Custom L1,Minivan,Panel van,2012,2018.0,2018,Ford Transit Custom L1 (2012-2018),2010-2014,2010s,497.2,198.6,227.2,197.2,293.3,,,5900.0,2138.0,Standard,31000.0,
https://www.carsized.com/en/cars/ford-transit-custom-2023-panel-van-l1/,Ford,Transit Custom L1,Minivan,Panel van,2023,,present,Ford Transit Custom L1 (2023-present),2020-2024,2020s,505.0,203.2,227.5,195.8,310.0,,,5800.0,1893.0,Standard,42305.0,
https://www.carsized.com/en/cars/forthing-t5-evo-2020-suv/,Forthing,T5 Evo,SUV,SUV,2020,,present,Forthing T5 Evo (2020-present),2020-2024,2020s,456.5,186.0,,169.0,271.5,18.5,480.0,1480.0,1500.0,Standard,,
https://www.carsized.com/en/cars/gac-empow-2021-sedan/,GAC,Empow,Sedan,Sedan,2021,,present,GAC Empow (2021-present),2020-2024,2020s,470.0,185.0,,143.2,273.6,12.5,375.0,,1345.0,Standard,,
https://www.carsized.com/en/cars/gac-ga6-2019-sedan/,GAC,GA6,Sedan,Sedan,2019,2023.0,2023,GAC GA6 (2019-2023),2015-2019,2010s,489.1,185.0,,150.5,281.5,11.8,550.0,,1455.0,Standard,,
https://www.carsized.com/en/cars/gac-gs3-emzoom-2023-suv/,GAC,GS3 Emzoom,SUV,SUV,2023,,present,GAC GS3 Emzoom (2023-present),2020-2024,2020s,441.0,185.0,,160.0,265.0,,341.0,1271.0,1370.0,Standard,,
https://www.carsized.com/en/cars/gac-trumpchi-ge3-2017-suv/,GAC,Trumpchi GE3,SUV,SUV,2017,2020.0,2020,GAC Trumpchi GE3 (2017-2020),2015-2019,2010s,433.7,182.5,,163.7,256.0,,370.0,1400.0,1648.0,Standard,,
https://www.carsized.com/en/cars/gac-trumpchi-gs4-2019-suv/,GAC,Trumpchi GS4,SUV,SUV,2019,2023.0,2023,GAC Trumpchi GS4 (2019-2023),2015-2019,2010s,454.5,185.6,,170.0,268.0,19.0,470.0,1540.0,1500.0,Standard,,
https://www.carsized.com/en/cars/gaz-volga-1970-sedan/,GAZ,Volga,Sedan,Sedan,1970,1985.0,1985,GAZ Volga (1970-1985),1970-1974,1970s,473.5,180.0,,149.0,280.0,17.4,500.0,,1420.0,Premium,,
https://www.carsized.com/en/cars/geely-azkarra-2019-suv/,Geely,Azkarra,SUV,SUV,2019,2021.0,2021,Geely Azkarra (2019-2021),2015-2019,2010s,454.4,183.1,,171.3,267.0,16.3,320.0,,1610.0,Standard,,
https://www.carsized.com/en/cars/geely-coolray-2018-suv/,Geely,Coolray,SUV,SUV,2018,2022.0,2022,Geely Coolray (2018-2022),2015-2019,2010s,438.0,181.0,,161.5,260.0,,330.0,,1290.0,Standard,,
https://www.carsized.com/en/cars/geely-coolray-2022-suv/,Geely,Coolray,SUV,SUV,2022,,present,Geely Coolray (2022-present),2020-2024,2020s,438.0,181.0,,161.5,260.0,,330.0,,1357.0,Standard,,
https://www.carsized.com/en/cars/geely-emgrand-2021-sedan/,Geely,Emgrand,Sedan,Sedan,2021,,present,Geely Emgrand (2021-present),2020-2024,2020s,463.8,182.2,,146.0,265.0,15.2,680.0,,1285.0,Standard,,
https://www.carsized.com/en/cars/geely-emgrand-gs-2016-5-door-hatchback/,Geely,Emgrand GS,Hatchback,5-door Hatchback,2016,2021.0,2021,Geely Emgrand GS (2016-2021),2015-2019,2010s,443.7,183.3,,154.5,268.0,15.0,330.0,,,Standard,,
https://www.carsized.com/en/cars/genesis-g70-2021-estate/,Genesis,G70,Estate,Estate,2021,,present,Genesis G70 (2021-present),2020-2024,2020s,468.5,185.0,209.0,140.0,283.5,13.0,465.0,1535.0,1717.0,Premium,40300.0,
https://www.carsized.com/en/cars/genesis-g70-2021-sedan/,Genesis,G70,Sedan,Sedan,2021,,present,Genesis G70 (2021-present),2020-2024,2020s,468.5,185.0,209.0,140.0,283.5,13.0,330.0,,1675.0,Premium,39100.0,
